Property_ID,Neighborhood,Property_Type,Bedrooms,Bathrooms,Square_Footage,Year_Built,Listing_Price,Days_On_Market
PROP-1873,Suburbs,single family,4.0,2.5,2165.0,1957.0,634168.7,14.217443555640607
PROP-1874,Downtown,Condo,1.0,2.0,1071.0,1989.0,324931.6,13.90125238809139
PROP-1875,Downtown,Single Family,3.0,2.5,1960.0,2005.0,616562.7,17.917126139255355
PROP-1876,North End,Single Family,2.0,2.0,1436.0,2012.0,"$456,373.00",42.85102229026387
PROP-1877,North End,condo,4.0,1.5,2473.0,2023.0,664976.1,29.199446745354507
PROP-1878,Downtown,single family,3.0,2.5,1010.0,2023.0,346465.9,90.82536721677891
PROP-1879,downtown,condo,2.0,1.5,1948.0,1985.0,"$637,349",
PROP-1880,downtown,Townhouse,3.0,1.5,1383.0,2006.0,"$478,938",43.10854528409575
PROP-1881,North End,Townhouse,3.0,2.0,1270.0,2023.0, 362465 ,14.03383711963687
PROP-1882,Downtown,town house,-1.0,1.5,2125.0,1994.0,"$634,075",6.955757219926657
PROP-1883,Downtown,single family,2.0,1.0,2237.0,1951.0,647008.1,24.995516241248705
PROP-1884,north end,Single Family,4.0,2.0,739.0,2017.0,"$293,639",24.61642335759246
PROP-1885,Downtown,Condo,5.0,2.0,2138.0,1999.0, 2113392 ,5.1573678609988285
PROP-1886,North End,Single Family,5.0,2.0,1524.0,1978.0, 446354 ,7.893075208979333
PROP-1887,downtown,Condo,3.0,4.0,1575.0,1959.0,"$466,751",18.35843915362137
PROP-1888,Downtown,Condo,3.0,2.0,991.0,1976.0,381061.2,18.396707465862978
PROP-1889,downtown,Condo,3.0,3.0,1905.0,1964.0,"$556,559",13.3727279632634
PROP-1890,North End,Single Family,4.0,1.0,3145.0,2009.0,"$866,362",5.628308214682802
PROP-1891,West Bay,Single Family,3.0,2.0,1296.0,1980.0,"$399,831.13",0.15341450653747846
PROP-1892,West Bay,single family,3.0,3.0,2309.0,1970.0,"$689,842",123.00484594098224
PROP-1893,Suburbs,Single Family,3.0,2.0,1556.0,2009.0, 551454 ,
PROP-1894,North End,Townhouse,3.0,2.5,1314.0,2007.0,438719.2,23.133991412152827
PROP-1895,downtown,Single Family,4.0,2.0,925.0,1990.0,"$376,873.49",185.8052686740234
PROP-1896,Suburbs,Single Family,2.0,1.0,-2420.0,1995.0,"$707,589",39.19293435224128
PROP-1897,West Bay,Single Family,4.0,2.0,1620.0,1994.0,"$483,724.67",2.497004740364911
PROP-1898,Downtown,Condo,3.0,2.0,1337.0,1975.0,"$469,426",4.38353201409915
PROP-1899,Downtown,Condo,4.0,3.0,1412.0,2000.0,358565.8,86.73906224950602
PROP-1900,downtown,Single Family,3.0,1.5,1956.0,1985.0,"$460,215",34.803767956595614
PROP-1901,Downtown,Single Family,2.0,4.0,1336.0,2001.0,"$429,086",64.8437914141252
PROP-1902,Downtown,single family,5.0,4.0,1119.0,2000.0,"$424,686",79.9900356536197
PROP-1903,suburbs,Single Family,2.0,1.5,,1952.0,"$476,291.24",20.793576516928475
PROP-1904,Suburbs,Condo,4.0,1.5,1485.0,1963.0, 510287 ,1.7410003450776599
PROP-1905,West Bay,Condo,3.0,3.0,1474.0,1998.0,"$420,234",7.301008949436362
PROP-1906,north end,Single Family,3.0,4.0,1342.0,1950.0,"$484,957",2.4111987061086326
PROP-1907,Suburbs,Single Family,2.0,2.0,2336.0,2006.0,737277.2,7.320827296427048
PROP-1908,DOWNTOWN,nan,3.0,1.5,3545.0,1966.0, 898663 ,18.498774540807307
PROP-1909,Suburbs,single family,2.0,2.0,1072.0,1999.0, 420551 ,4.402523616697305
PROP-1910,suburbs,Condo,1.0,2.0,698.0,1963.0,304563.5,
PROP-1911,DOWNTOWN,Single Family,2.0,1.5,1439.0,2008.0,486379.0,20.659413283444124
PROP-1912,North End,SFH,1.0,2.5,728.0,1952.0,"$383,323",14.552107263826013
PROP-1913,Suburbs,Single Family,99.0,1.0,893.0,1989.0,"$361,144.14",22.06642803147997
PROP-1914,suburbs,Condo,0.0,1.0,1304.0,2015.0,"$471,243",19.623358623843657
PROP-1915,Suburbs,Duplex,2.0,2.0,1951.0,1983.0, 522331 ,36.195887702081116
PROP-1916,Suburbs,single family,3.0,2.0,1433.0,1958.0,N/A,96.86718300629394
PROP-1917,Westbay,Single Family,2.0,1.5,631.0,1970.0,,3.9947974857090385
PROP-1918,North End,Single Family,3.0,2.0,,1974.0,,3.658857896328157
PROP-1919,Downtown,single family,4.0,1.5,1463.0,1993.0, 457225 ,67.06016061893222
PROP-1920,West Bay,Single Family,5.0,1.5,1471.0,1974.0,"$504,448",24.710809559220582
PROP-1921,Suburbs,Single Family,3.0,1.5,2217.0,1958.0,"$657,999",50.89582866414179
PROP-1922,West Bay,condo,4.0,,2091.0,2011.0,"$548,915.71",8.49132068770933
PROP-1923,north end,single family,2.0,2.0,1599.0,1975.0, 509113 ,61.785093284564795
PROP-1924,Suburbs,Single Family,,2.0,2924.0,2006.0,"$778,365.26",90.12520543606423
PROP-1925,Downtown,town house,1.0,2.0,915.0,1986.0,"$307,750.08",35.321374621355616
PROP-1926,DOWNTOWN,Single Family,3.0,,1303.0,1965.0,"$497,629",3.9169966579687765
PROP-1927,suburbs,Duplex,3.0,1.5,1494.0,1986.0,"$478,906",78.9812321140244
PROP-1928,North End,Single Family,3.0,2.0,6962.0,1973.0,"$534,600",55.039767854957105
PROP-1929,DOWNTOWN,Townhouse,2.0,2.5,921.0,1975.0,"$299,860",48.6434075951941
PROP-1930,Downtown,Condo,5.0,2.0,741.0,1969.0,"$339,448.87",1.309687837476583
PROP-1931,West Bay,Townhouse,2.0,1.0,1558.0,1958.0, 540532 ,56.14923813777297
PROP-1932,,nan,3.0,2.0,860.0,1978.0,"$328,299.51",5.1955112135515975
PROP-1933,Suburbs,Single Family,2.0,1.0,1234.0,1980.0,"$399,027.34",8.803383696427193
PROP-1934,Downtown,Duplex,2.0,2.0,1623.0,1968.0, 448308 ,30.124566825721573
PROP-1935,DOWNTOWN,single family,3.0,2.5,973.0,1969.0, 325022 ,10.775051728514187
PROP-1936,Downtown,single family,3.0,1.5,1742.0,1976.0,"$512,772.31",37.89739998630323
PROP-1937,West Bay,Single Family,2.0,2.5,1167.0,1993.0,"$362,865.03",32.783560910105216
PROP-1938,Downtown,Condo,2.0,1.0,1374.0,1984.0, 417752 ,4.005990493552352
PROP-1939,suburbs,Single Family,3.0,2.5,1843.0,2020.0, 562522 ,37.350460176412334
PROP-1940,DOWNTOWN,Condo,4.0,2.0,1517.0,1971.0,"$496,200.42",90.17500879962942
PROP-1941,suburbs,Condo,4.0,1.5,1728.0,,"$579,267",6.148645179232425
PROP-1942,North End,condo,1.0,1.0,1805.0,1964.0,"$512,746.99",31.81404194501028
PROP-1943,north end,Townhouse,2.0,4.0,1508.0,1962.0,"$482,909",14.64210183327571
PROP-1944,downtown,single family,2.0,1.0,1761.0,,N/A,21.54135450341324
PROP-1945,Downtown,Single Family,1.0,1.5,1227.0,,"$397,879",11.839593840568316
PROP-1946,Downtown,Single Family,3.0,1.5,1835.0,1972.0,,15.300530668426445
PROP-1947,West Bay,Single Family,3.0,2.0,1442.0,1983.0,"$458,352",1.0268301604293388
PROP-1948,West Bay,Single Family,2.0,2.0,2357.0,1966.0,"$679,820",139.7474788145676
PROP-1949,suburbs,Single Family,2.0,1.0,1634.0,1977.0,"$494,633",34.310354895419934
PROP-1950,North End,Single Family,1.0,1.5,1286.0,1963.0,Unknown,24.309577537047442
PROP-1951,North End,Duplex,4.0,1.5,1846.0,1983.0,"$479,416",16.941621452511534
PROP-1952,Downtown,Condo,99.0,1.5,2392.0,2006.0, 723726 ,27.13095203917424
PROP-1953,West Bay,Single Family,2.0,2.0,1326.0,2004.0,"$425,047",16.737237343048164
PROP-1954,Suburbs,Condo,2.0,2.5,1250.0,2015.0, 416505 ,15.61501373896152
PROP-1955,Suburbs,Single Family,4.0,1.5,543.0,1986.0,"$269,087",21.823248555196884
PROP-1956,Suburbs,single family,5.0,2.0,1633.0,2017.0,"$540,956",11.302915845031386
PROP-1957,Downtown,Condo,3.0,2.0,1393.0,1975.0,"$416,942",
PROP-1958,Downtown,SFH,1.0,,1843.0,2010.0,525988.3,28.465369941895265
PROP-1959,North End,single family,1.0,4.0,1857.0,2016.0,"$581,011.27",64.75057929682556
PROP-1960,Downtown,nan,3.0,2.5,,2023.0,Unknown,5.804811077646041
PROP-1961,North End,Townhouse,2.0,1.5,2088.0,2001.0,"$607,883",1.1648733574522858
PROP-1962,downtown,Condo,1.0,1.0,1188.0,1967.0,375519.3,9.920402659758558
PROP-1963,Suburbs,Condo,3.0,1.5,1328.0,2002.0,396815.2,136.435314023896
PROP-1964,Suburbs,Condo,1.0,1.5,645.0,2012.0,"$218,135",61.76372821142001
PROP-1965,Suburbs,Single Family,4.0,2.0,1745.0,2002.0,"$568,629",31.710311685499114
PROP-1966,North End,single family,2.0,2.5,1047.0,1976.0,"$387,561",92.70055936133411
PROP-1967,Suburbs,Single Family,1.0,3.0,1254.0,,"$395,711",20.625157173573115
PROP-1968,suburbs,SFH,3.0,2.5,1014.0,1950.0,"$365,619",143.1914998906018
PROP-1969,Suburbs,Condo,2.0,2.0,-2150.0,1955.0,573716.3,12.29921196879527
PROP-1970,North End,Single Family,99.0,2.0,1367.0,1960.0, 426568 ,9.619373002455115
PROP-1971,Westbay,Duplex,3.0,1.5,979.0,1983.0,"$356,534",35.56854799266073
PROP-1972,North End,town house,2.0,1.0,1004.0,2012.0,"$373,655",16.627196382403522
PROP-1973,downtown,Condo,3.0,2.5,2029.0,2002.0,"$614,074",34.45670705690495
PROP-1974,Downtown,Condo,2.0,1.0,1152.0,1967.0,"$322,101",12.734294473347724
PROP-1975,DOWNTOWN,Townhouse,5.0,2.0,1318.0,1970.0,"$457,700",33.674224707636945
PROP-1976,suburbs,Single Family,2.0,1.5,1580.0,1968.0,N/A,11.291471771687402
PROP-1977,Downtown,condo,3.0,2.0,1399.0,1953.0,"$477,224.26",1.8310967003268046
PROP-1978,Suburbs,Single Family,1.0,2.5,777.0,1978.0,"$311,436",85.11873993918212
PROP-1979,suburbs,condo,3.0,1.5,1910.0,1974.0, 619249 ,75.15678611586792
PROP-1980,Suburbs,Single Family,4.0,2.5,1434.0,2005.0,"$435,178.89",123.67331167252311
PROP-1981,North End,Townhouse,4.0,1.5,1721.0,2012.0,"$563,855",44.122365703383046
PROP-1982,Downtown,Duplex,2.0,2.0,1957.0,1976.0,"$527,991.32",40.179101416725125
PROP-1983,Downtown,Single Family,2.0,2.5,713.0,2009.0,"$311,697.96",28.655107781315913
PROP-1984,North End,SFH,4.0,2.0,1963.0,1998.0,490160.9,4.711315711086416
PROP-1985,Suburbs,nan,5.0,,3294.0,2014.0,3200292.1,7.342209563643383
PROP-1986,North End,SFH,1.0,1.5,1783.0,1987.0,,11.961028463583633
PROP-1987,Suburbs,Townhouse,3.0,2.0,2370.0,2001.0, 639963 ,77.30440908357548
PROP-1988,downtown,Condo,2.0,2.0,2125.0,1950.0,"$622,952.94",
PROP-1989,north end,Single Family,4.0,3.0,1939.0,1989.0,596485.8,89.68064446291248
PROP-1990,north end,Single Family,1.0,1.5,2150.0,1970.0,"$553,321.03",25.892639219837243
PROP-1991,North End,Single Family,2.0,2.5,2274.0,1964.0,"$616,535.15",44.004338692297154
PROP-1992,DOWNTOWN,condo,4.0,2.0,2305.0,1999.0,"$620,582",
PROP-1993,suburbs,single family,1.0,1.5,1003.0,1997.0, 478886 ,10.968570012533982
PROP-1994,Suburbs,Condo,3.0,2.0,2195.0,1981.0,"$680,046.66",111.38786197756663
PROP-1995,Downtown,SFH,3.0,1.5,1427.0,1998.0, 454218 ,10.830769551256719
PROP-1996,West Bay,Condo,2.0,2.0,2333.0,2017.0,,12.310139718126424
PROP-1997,Downtown,Townhouse,2.0,3.0,1835.0,1994.0,563241.5,7.705067410900479
PROP-1998,Westbay,nan,3.0,2.0,997.0,1981.0,"$396,123.48",4.836925844083872
PROP-1999,Suburbs,single family,2.0,2.0,,1953.0,640104.6,9.296155472382925
PROP-2000,Downtown,Townhouse,3.0,2.0,1190.0,2014.0,"$473,652",35.98475355035713
PROP-2001,suburbs,condo,4.0,1.0,1403.0,2020.0,"$424,198",21.267555835124867
PROP-2002,West Bay,Condo,4.0,1.5,2640.0,2022.0,698493.8,28.241115861075542
PROP-2003,North End,Duplex,2.0,2.0,1638.0,2014.0,536862.1,4.568350297454222
PROP-2004,north end,Single Family,2.0,1.5,1383.0,1967.0,"$469,750",56.702678839820145
PROP-2005,North End,Single Family,2.0,1.5,1521.0,2003.0,"$485,581.07",53.65203886162062
PROP-2006,North End,Townhouse,2.0,2.0,1373.0,1996.0,"$489,777",0.7639234076152478
PROP-2007,West Bay,single family,3.0,1.5,2028.0,1955.0,"$543,896",16.93025043076889
PROP-2008,downtown,Townhouse,3.0,1.5,1387.0,2015.0,"$538,139",2.4937371359292406
PROP-2009,Suburbs,Townhouse,1.0,2.0,1538.0,1958.0,"$465,873",54.97540592314109
PROP-2010,downtown,Single Family,1.0,1.0,1887.0,2017.0,N/A,46.78195144078341
PROP-2011,,Townhouse,2.0,3.0,1817.0,1972.0, 633365 ,81.29332123100858
PROP-2012,Westbay,single family,3.0,3.0,1224.0,1992.0, 387385 ,9.440073010698196
PROP-2013,Downtown,Condo,2.0,2.5,2036.0,2000.0,"$644,023.81",21.327252901620295
PROP-2014,North End,Condo,3.0,1.0,1302.0,2021.0,"$426,783",7.137864702731088
PROP-2015,West Bay,town house,2.0,2.5,1078.0,1974.0,"$349,314",16.239915887310186
PROP-2016,Downtown,Single Family,4.0,2.5,804.0,1984.0,"$309,599",25.852874967948658
PROP-2017,suburbs,SFH,4.0,2.5,1468.0,1966.0,"$498,403.80",1.9181942397933527
PROP-2018,West Bay,Condo,2.0,1.0,864.0,1967.0,"$385,678",43.918402593811436
PROP-2019,Downtown,Condo,2.0,2.0,1165.0,1976.0,"$416,560.58",27.429990721862374
PROP-2020,North End,Condo,3.0,2.5,1551.0,1964.0,"$419,404",61.80482300159967
PROP-2021,Suburbs,Single Family,2.0,2.0,2257.0,2018.0, 675098 ,11.100346840712866
PROP-2022,West Bay,Single Family,3.0,2.0,1416.0,1964.0, 455130 ,81.77260544093257
PROP-2023,,Single Family,4.0,2.0,928.0,1991.0,"$304,645.76",232.43430040234423
PROP-2024,Westbay,Townhouse,3.0,2.0,1503.0,1983.0,"$496,334",88.09490735273467
PROP-2025,Suburbs,Single Family,4.0,1.0,2227.0,1997.0,690881.2,52.66077849452748
PROP-2026,West Bay,Single Family,2.0,2.0,1405.0,1957.0,"$459,389.34",58.56469360887873
PROP-2027,West Bay,Duplex,2.0,1.0,2388.0,1959.0,716810.6,29.845051013709945
PROP-2028,Suburbs,Single Family,3.0,2.0,1548.0,1954.0, 511466 ,7.3818851250318485
PROP-2029,north end,nan,2.0,1.5,1966.0,1997.0, 603815 ,39.55801233659748
PROP-2030,Downtown,Condo,3.0,2.0,1679.0,1975.0,"$505,547.46",43.659448467016524
PROP-2031,suburbs,Townhouse,2.0,1.0,2347.0,1972.0,"$703,290.16",147.9000767298358
PROP-2032,downtown,Single Family,1.0,2.0,2993.0,2011.0,849692.1,27.27766114218158
PROP-2033,Downtown,Single Family,,2.5,1324.0,1962.0,"$476,966",11.0805754003925
PROP-2034,Downtown,Condo,2.0,1.5,1646.0,1958.0,,40.28420474395368
PROP-2035,North End,Townhouse,,1.0,2256.0,1969.0,"$690,704",135.84518811342366
PROP-2036,Suburbs,Condo,99.0,1.0,1698.0,2006.0,"$541,022.64",6.82706587256468
PROP-2037,North End,Single Family,4.0,3.0,790.0,1973.0, 279977 ,13.808272794697142
PROP-2038,Downtown,condo,3.0,2.0,1412.0,1982.0,"$443,551",27.321917083384292
PROP-2039,Suburbs,condo,3.0,2.0,1693.0,1969.0,498697.9,6.530587275682635
PROP-2040,suburbs,Condo,4.0,1.0,2566.0,2009.0, 625157 ,0.7864933013202415
PROP-2041,north end,condo,2.0,2.0,1616.0,1997.0,"$550,566.05",14.383419147028526
PROP-2042,Suburbs,Townhouse,3.0,3.0,1139.0,2013.0,"$540,045",70.18308350795735
PROP-2043,North End,Condo,3.0,2.5,1707.0,1979.0, 579922 ,1.5554508489115726
PROP-2044,West Bay,Single Family,3.0,2.0,2476.0,2022.0,"$701,972",19.608464300003053
PROP-2045,North End,SFH,3.0,1.0,1253.0,1966.0,402435.6,50.27149907677383
PROP-2046,downtown,Single Family,2.0,1.0,1308.0,1963.0, 396073 ,107.15250995060978
PROP-2047,Downtown,single family,3.0,1.0,1260.0,1968.0,N/A,148.1169006382149
PROP-2048,West Bay,single family,4.0,1.5,972.0,2020.0,407327.4,19.18449529456286
PROP-2049,Downtown,Single Family,2.0,1.0,1591.0,2008.0,"$469,702.98",105.12067474267029
PROP-2050,West Bay,Single Family,5.0,1.5,1529.0,2016.0,"$601,684.12",1.262150439369986
PROP-2051,Suburbs,Single Family,3.0,2.0,821.0,1993.0, 268309 ,47.95329173837589
PROP-2052,Westbay,Townhouse,4.0,3.0,1169.0,1981.0,417295.5,36.02579268882252
PROP-2053,north end,Duplex,3.0,2.0,1662.0,1960.0,"$518,725",10.046566332772022
PROP-2054,,Single Family,4.0,2.5,1950.0,1951.0,"$579,268.20",24.776232590215248
PROP-2055,Suburbs,Duplex,1.0,2.5,2128.0,2017.0,"$592,482",4.856223880969936
PROP-2056,North End,Condo,4.0,1.0,2003.0,1966.0,"$594,383.49",71.84039446925858
PROP-2057,Suburbs,Single Family,1.0,2.5,1559.0,1989.0,"$472,760.50",15.505288492220473
PROP-2058,Suburbs,Single Family,4.0,1.5,915.0,1820.0,"$409,269.35",34.42664377690687
PROP-2059,North End,Condo,,2.0,1444.0,1953.0,"$540,538",6.051417582435488
PROP-2060,West Bay,condo,2.0,1.5,609.0,1987.0,266408.2,8.08078082613169
PROP-2061,,Condo,2.0,,1664.0,2012.0,"$442,128.96",168.80062167484215
PROP-2062,North End,Single Family,4.0,1.5,1238.0,1978.0,"$436,704.46",48.95508725120429
PROP-2063,Suburbs,Single Family,2.0,1.5,3179.0,1968.0, 318098 ,114.43001934057318
PROP-2064,Suburbs,single family,4.0,3.0,1766.0,1978.0, 543348 ,12.276793624116378
PROP-2065,North End,Single Family,2.0,1.0,2465.0,1984.0,716353.7,6.293006651961661
PROP-2066,downtown,Single Family,2.0,2.0,868.0,2019.0,"$403,094.33",24.47560555485231
PROP-2067,Downtown,Single Family,99.0,2.5,1815.0,1972.0,"$586,792.30",23.888906946549717
PROP-2068,Suburbs,Townhouse,3.0,2.5,1361.0,1995.0,"$473,266",6.7307472029156585
PROP-2069,Suburbs,town house,4.0,,1190.0,1993.0,"$445,696",46.246526091028095
PROP-2070,Suburbs,single family,2.0,,1191.0,1997.0,"$423,286",15.717392750990427
PROP-2071,downtown,town house,3.0,1.0,1361.0,2001.0,"$406,782",7.218529511073908
PROP-2072,Downtown,Single Family,3.0,2.5,1359.0,1957.0,"$514,225.58",14.120478655021437
PROP-2073,Downtown,SFH,3.0,2.0,1538.0,2004.0,"$493,004",29.026569000036428
PROP-2074,,Single Family,3.0,2.0,1150.0,2015.0,"$360,438",45.37215836620671
PROP-2075,Suburbs,Condo,3.0,1.0,1231.0,1989.0,"$370,164",23.014929497996032
PROP-2076,Suburbs,Duplex,3.0,2.0,1872.0,1820.0,"$520,475",26.099285459952252
PROP-2077,North End,Condo,2.0,,1114.0,1997.0,"$339,710",5.235929452496782
PROP-2078,downtown,Single Family,4.0,3.0,1700.0,2010.0,"$554,172.26",86.15160531280696
PROP-2079,Westbay,Condo,2.0,2.0,1384.0,2001.0,"$446,707.09",92.44194371800067
PROP-2080,north end,Single Family,3.0,1.0,1289.0,1987.0,"$468,415",40.25700428697477
PROP-2081,Downtown,Townhouse,2.0,2.0,2734.0,1985.0,N/A,0.6226042807305924
PROP-2082,Suburbs,Condo,3.0,2.5,,2004.0,"$406,459",26.956598594519498
PROP-2083,West Bay,single family,3.0,2.5,2524.0,1962.0, 733770 ,34.72502641604318
PROP-2084,Westbay,Condo,2.0,2.0,2044.0,1986.0,"$612,718",183.1006928705483
PROP-2085,Suburbs,Condo,1.0,1.0,1249.0,1996.0,Unknown,193.84194877174994
PROP-2086,North End,Single Family,2.0,2.0,2064.0,2020.0,598570.4,68.22179640062987
PROP-2087,Downtown,Condo,3.0,2.0,520.0,1971.0,"$290,730.89",2.3085739155363654
PROP-2088,,Single Family,4.0,3.0,1209.0,1988.0,"$372,661.71",107.22269919474277
PROP-2089,downtown,Condo,1.0,2.0,,2007.0,"$393,926",33.19594734658884
PROP-2090,Westbay,Townhouse,3.0,1.5,1773.0,1979.0, 506735 ,56.48585682269599
PROP-2091,North End,Townhouse,2.0,2.0,-1963.0,,"$634,589.85",18.301015009884566
PROP-2092,North End,Condo,3.0,1.0,1764.0,1967.0,"$570,309",13.48117845174572
PROP-2093,Suburbs,Condo,5.0,,1627.0,2023.0,"$604,079",21.777417722901237
PROP-2094,downtown,Single Family,2.0,2.0,2110.0,,"$580,202.63",5.559702040548066
PROP-2095,Downtown,condo,3.0,2.0,2009.0,1975.0,"$562,704.94",15.459969688883206
PROP-2096,downtown,Single Family,1.0,2.0,-1239.0,2020.0, 425156 ,68.22333627155294
PROP-2097,Downtown,SFH,1.0,2.0,1286.0,1956.0,"$400,367",1.3541276020181294
PROP-2098,North End,Single Family,2.0,2.0,1970.0,2018.0,"$607,701.08",5.724336088463009
PROP-2099,Suburbs,Single Family,1.0,2.5,1533.0,2014.0,"$484,982.16",4.678245436277906
PROP-2100,Downtown,Condo,3.0,1.5,1569.0,1995.0,"$473,099",18.058764877382316
PROP-2101,Westbay,Single Family,3.0,1.5,1637.0,1967.0, 559121 ,203.16751439374286
PROP-2102,West Bay,Condo,3.0,1.0,802.0,1962.0,"$243,302.50",6.66342191276473
PROP-2103,West Bay,Single Family,2.0,2.0,1220.0,1974.0,"$442,766",5.50264651622526
PROP-2104,,Single Family,2.0,1.0,8210.0,1957.0,"$526,565.79",86.30159586810883
PROP-2105,Downtown,Condo,3.0,2.0,5474.0,2023.0,"$454,358.05",74.81245996219575
PROP-2106,Suburbs,Single Family,0.0,3.0,6468.0,1981.0,N/A,1.1470038528638753
PROP-2107,North End,Single Family,1.0,3.0,1820.0,1966.0, 448062 ,48.759955674506834
PROP-2108,North End,Condo,4.0,2.0,2150.0,1997.0,"$613,529",37.29465716142536
PROP-2109,Downtown,Single Family,3.0,2.0,2237.0,2012.0, 644734 ,51.096546620258216
PROP-2110,north end,Townhouse,3.0,1.0,2280.0,1989.0, 545522 ,23.877423384756664
PROP-2111,downtown,Single Family,3.0,2.0,1483.0,1964.0, 486611 ,166.37528359079138
PROP-2112,downtown,Single Family,1.0,2.5,1432.0,1955.0,"$441,179.42",1.569307476242322
PROP-2113,suburbs,Condo,1.0,1.5,1021.0,2012.0,"$320,427.08",9.347041433952725
PROP-2114,suburbs,Single Family,3.0,2.0,2470.0,1957.0,664178.3,17.677990463046665
PROP-2115,suburbs,Single Family,2.0,2.5,1411.0,1981.0, 1481869 ,20.91016688704733
PROP-2116,Downtown,Single Family,5.0,3.0,2450.0,1994.0, 663347 ,89.00391295587661
PROP-2117,West Bay,Single Family,3.0,1.5,1716.0,2001.0,N/A,28.734666466674838
PROP-2118,DOWNTOWN,Townhouse,2.0,2.0,2184.0,1962.0,"$674,660",1.6156059826178706
PROP-2119,Downtown,Single Family,3.0,1.5,1517.0,1973.0, 480333 ,18.340601656501576
PROP-2120,West Bay,condo,2.0,1.0,1881.0,1989.0,,18.85430386512476
PROP-2121,Westbay,Townhouse,3.0,3.0,2209.0,,"$588,999",117.82866674092806
PROP-2122,West Bay,single family,3.0,2.5,1310.0,2019.0,"$445,117",31.999991495725887
PROP-2123,north end,town house,5.0,2.5,2284.0,2011.0,N/A,35.33751461756814
PROP-2124,North End,Single Family,4.0,1.0,1069.0,2010.0,"$313,660.31",43.72042829307611
PROP-2125,suburbs,Duplex,3.0,2.5,2709.0,1950.0,"$672,710.01",
PROP-2126,Downtown,Single Family,3.0,2.0,1639.0,2015.0,"$568,258.60",35.279924874324095
PROP-2127,Suburbs,Condo,5.0,1.5,1226.0,1981.0,"$429,747",9.47631999467895
PROP-2128,Suburbs,SFH,2.0,2.0,2031.0,1962.0,"$569,723.99",72.5143243290673
PROP-2129,DOWNTOWN,single family,1.0,1.0,1743.0,1982.0,"$482,531.95",46.102539520467396
PROP-2130,North End,Condo,2.0,2.5,818.0,1981.0,328291.3,47.40028384945001
PROP-2131,Suburbs,Condo,2.0,2.0,1361.0,2005.0,"$455,394",198.49677258922495
PROP-2132,Downtown,Single Family,3.0,1.5,,1973.0,"$395,435",56.77528700919393
PROP-2133,downtown,Single Family,3.0,1.5,1121.0,1953.0, 345251 ,61.84421296355591
PROP-2134,North End,Condo,3.0,1.5,4981.0,1972.0,378344.3,105.84858362732358
PROP-2135,Downtown,Condo,1.0,1.0,1851.0,1978.0,N/A,5.734887819292935
PROP-2136,West Bay,Duplex,3.0,2.0,2083.0,1970.0,"$637,450",24.101428118503556
PROP-2137,Suburbs,condo,2.0,2.5,1188.0,1979.0,"$362,769",30.40980376070535
PROP-2138,Suburbs,Duplex,3.0,1.0,,1969.0,"$316,388.20",13.978900225417298
PROP-2139,suburbs,Condo,3.0,1.0,607.0,1965.0, 402030 ,64.01007546315103
PROP-2140,north end,Single Family,2.0,2.0,2929.0,2016.0,742779.6,50.3037247155732
PROP-2141,Suburbs,Single Family,2.0,2.5,1645.0,1998.0,478335.6,44.664357400915975
PROP-2142,North End,condo,1.0,1.5,2036.0,2007.0,"$593,685.30",205.10839047784089
PROP-2143,suburbs,Condo,4.0,1.5,1459.0,,"$338,511.14",10.509431104955867
PROP-2144,DOWNTOWN,Single Family,5.0,2.0,683.0,1974.0,236155.2,46.54133474788694
PROP-2145,West Bay,Single Family,3.0,1.5,1790.0,1972.0,"$557,693",28.057177127535113
PROP-2146,north end,Duplex,2.0,1.0,2608.0,2008.0,"$715,919.67",13.13918343072132
PROP-2147,North End,Condo,3.0,2.5,1250.0,1950.0, 472410 ,6.1268300429392575
PROP-2148,West Bay,single family,3.0,2.0,655.0,1964.0,"$283,439.94",79.17868181626012
PROP-2149,West Bay,single family,4.0,2.0,1019.0,2001.0,"$359,557.26",31.674772270008535
PROP-2150,North End,Single Family,2.0,2.5,2069.0,2007.0,573616.9,60.99069570598488
PROP-2151,West Bay,Single Family,1.0,2.0,1738.0,1990.0,"$516,950.84",27.587572397419468
PROP-2152,North End,Single Family,3.0,1.5,2288.0,1993.0,,
PROP-2153,North End,Single Family,2.0,2.0,1565.0,1953.0,"$487,589.60",14.413294139569842
PROP-2154,North End,condo,2.0,1.0,1952.0,2017.0,"$535,629",16.81823115737329
PROP-2155,North End,single family,1.0,1.0,1347.0,1956.0,"$391,917.08",126.33274398946236
PROP-2156,Downtown,Townhouse,3.0,2.0,1047.0,1995.0,"$351,592",0.19772217974016001
PROP-2157,West Bay,Townhouse,4.0,3.0,1953.0,1958.0,"$600,041",148.579289169428
PROP-2158,West Bay,Single Family,-1.0,4.0,2081.0,1982.0, 614172 ,137.73813606012274
PROP-2159,Downtown,Condo,3.0,2.0,1260.0,1982.0,"$457,204.37",194.59606194941674
PROP-2160,north end,SFH,3.0,1.5,2526.0,1953.0, 664173 ,22.658534638830005
PROP-2161,Downtown,Townhouse,1.0,1.0,2550.0,2014.0,"$710,488.16",116.16303896534642
PROP-2162,Suburbs,Single Family,3.0,2.5,1109.0,1983.0,"$470,613",17.623119322468245
PROP-2163,North End,Condo,2.0,2.0,1127.0,2013.0,"$460,847",0.9326212532872513
